stop_id,stop_name,stop_lat,stop_lon
101712-STOP_160258,東山,24.979200,121.406613
101712-STOP_160304,中山公園,24.935222,121.366616
101712-STOP_160349,土地公廟,24.908697,121.359873
101712-STOP_160351,薇多綠雅社區,24.908629,121.358303
101712-STOP_160370,三峽教會,24.931540,121.368983
101712-STOP_160385,橫溪,24.935961,121.396040
101712-STOP_160420,紫微南路33號,24.914833,121.421500
101712-STOP_160442,隆鑫染廠,24.935230,121.399393
101712-STOP_160448,介壽國小,24.930482,121.378884
101712-STOP_160514,濟公廟路口,24.886062,121.375943
101712-STOP_160521,大埔路口,24.907000,121.366450
101712-STOP_160527,安溪國中,24.926670,121.372740
101712-STOP_160563,松福土雞城,24.889292,121.377079
101712-STOP_160565,鹿窟仔,24.897434,121.375908
101712-STOP_160582,民生街復興路口,24.935624,121.374026
101712-STOP_160661,三峽國小(三峽國民運動中心),24.936040,121.369040
101712-STOP_160671,溪南里,24.935210,121.391060
101712-STOP_160685,駱駝潭,24.928069,121.424101
101712-STOP_160687,榕樹下,24.922814,121.426644
101712-STOP_160892,阿南坑,24.962604,121.377036
101712-STOP_160896,北鶯公園,24.957062,121.359804
101712-STOP_160909,鶯歌高職,24.939383,121.335355
101712-STOP_160915,邱厝巷,24.934568,121.321894
101712-STOP_160934,文化路140號,24.951064,121.352049
101712-STOP_160954,中山路292號,24.957112,121.344029
101712-STOP_160984,光明街與國慶街口,24.955830,121.348730
101712-STOP_161007,三湖宮,24.971341,121.352770
101712-STOP_161008,池塘邊,24.973619,121.349676
101712-STOP_161037,鶯歌幼兒園,24.971618,121.346124
101712-STOP_161047,同慶里活動中心,24.951228,121.347155
101712-STOP_161084,三號公園南興宮,24.953382,121.347471
101712-STOP_161086,鶯歌火車站,24.955077,121.354993
101712-STOP_161351,土庫尖路口,25.011253,121.640676
101712-STOP_161397,再興橋,24.985075,121.621248
101712-STOP_161400,健順養護中心,24.982386,121.616074
101712-STOP_161415,漁光國小,24.959963,121.736736
101712-STOP_161435,大林橋,24.932167,121.704760
101712-STOP_161533,宏欣倉儲,25.102979,121.793725
101712-STOP_161550,吉安宮,25.102668,121.763462
101712-STOP_161552,吉慶停車場,25.103194,121.760916
101712-STOP_161560,吉安停車場,25.102202,121.762645
101712-STOP_161580,第一市場,25.107587,121.809142
101712-STOP_161582,祖師廟,25.108654,121.803841
101712-STOP_161601,濱二路10號,25.116659,121.832770
101712-STOP_161629,深澳發電廠,25.127536,121.816844
101712-STOP_161647,第一市場,25.107432,121.808948
101712-STOP_161735,碩仁里,25.057697,121.820293
101712-STOP_161738,復興橋頭,25.082235,121.824616
101712-STOP_161742,猴硐國小,25.095158,121.833722
101712-STOP_161745,蛇子形路,25.104955,121.825909
101712-STOP_161774,丁子蘭坑口,25.020831,121.876332
101712-STOP_161796,雙溪火車站,25.038525,121.866128
101712-STOP_161816,虎豹潭,24.972703,121.827578
101712-STOP_160088,南天母路二,24.954049,121.447482
101712-STOP_160096,頂埔,24.958125,121.416875
101712-STOP_160142,信義國小,24.991372,121.454278
101712-STOP_160145,中央路,24.991550,121.448570
101712-STOP_160146,捷運海山站,24.988070,121.448421
101712-STOP_160171,員林里,24.978736,121.442459
101712-STOP_160189,大同莊園,24.982863,121.443748
101712-STOP_160191,員林里,24.978736,121.442459
101712-STOP_160219,南天母路一,24.956802,121.446718
101712-STOP_160233,東山,24.979190,121.406950
101712-STOP_160245,林口長庚醫院(轉運站),25.063315,121.366963
101712-STOP_160333,中山公園,24.935340,121.366685
101712-STOP_160356,柑樹路中正路口,24.906617,121.362333
101712-STOP_160363,麻園三,24.915732,121.362716
101712-STOP_160392,大同公司,24.928840,121.412100
101712-STOP_160410,白雞行修宮,24.905243,121.399147
101712-STOP_160424,紫微南路32號,24.911083,121.419467
101712-STOP_160495,五寮15鄰,24.851433,121.346783
101712-STOP_160549,正義吊橋,24.912341,121.369327
101712-STOP_160552,土地公廟,24.908471,121.370798
101712-STOP_160580,安溪國小,24.930953,121.372463
101712-STOP_160666,三峽老街(復興路),24.936083,121.374188
101712-STOP_160694,九鬮,24.923520,121.429000
101712-STOP_160907,麗新社區,24.942590,121.339158
101712-STOP_160916,中正三路406巷,24.934583,121.325421
101712-STOP_160935,陶瓷博物館,24.949571,121.352637
101712-STOP_160948,文化路351號,24.951333,121.352037
101712-STOP_160955,余厝巷口,24.961765,121.342772
101712-STOP_160993,西湖街289巷旁,24.968536,121.339633
101712-STOP_161040,余厝巷口,24.962079,121.342625
101712-STOP_161056,永吉公園,24.960175,121.335178
101712-STOP_161079,農會(永昌里),24.954464,121.338404
101712-STOP_161081,建國路與鶯桃路口,24.951317,121.342257
101712-STOP_161085,南鶯國慶115巷口,24.953856,121.351275
101712-STOP_16112,新埔國中,25.024605,121.460081
101712-STOP_161138,雙城路115號,24.948183,121.492350
101712-STOP_161145,寶高社區,24.976276,121.554459
101712-STOP_161345,世新山莊,25.009370,121.620650
101712-STOP_161355,旺耽,25.003568,121.626642
101712-STOP_161381,天龍宮,24.998610,121.606887
101712-STOP_161438,鐵馬新樂園,24.915098,121.681088
101712-STOP_161444,鐵馬新樂園,24.915175,121.681149
101712-STOP_161462,吉安停車場,25.102165,121.762663
101712-STOP_161481,瑞興新村,25.107855,121.788396
101712-STOP_161513,福山宮,25.106529,121.846752
101712-STOP_161526,瑞芳火車站,25.108227,121.805881
101712-STOP_161536,瑞芳圳口,25.098150,121.795252
101712-STOP_161566,瑞慶橋頭,25.100215,121.761706
101712-STOP_161611,南雅旅遊服務中心(南新宮),25.120618,121.888114
101712-STOP_161643,瑞芳火車站,25.108227,121.805881
101712-STOP_161696,第一市場,25.107587,121.809142
101712-STOP_161718,東方瑞士,25.107226,121.812023
101712-STOP_161736,碩仁里金字橋頭,25.060874,121.823458
101712-STOP_161760,三港8鄰,25.053842,121.883907
101712-STOP_161785,雙板橋,25.057348,121.894863
101712-STOP_161824,聖寶宮,24.940162,121.832821
101712-STOP_161828,虎豹潭,24.972486,121.827685
101712-STOP_161835,綜合市場,25.035363,121.864623
101712-STOP_160074,善息寺,24.942349,121.445303
101712-STOP_160102,安和國小,24.988481,121.464850
101712-STOP_160106,清水國小,24.983292,121.461837
101712-STOP_160107,清水立仁街口,24.981978,121.460421
101712-STOP_160117,登山口,24.958272,121.444449
101712-STOP_160126,大墓公,24.967567,121.440933
101712-STOP_160150,新北高工(學府),24.983140,121.449970
101712-STOP_160160,南天母路一,24.956802,121.446718
101712-STOP_160169,土城農會,24.974341,121.441580
101712-STOP_160179,中央路,24.991567,121.449000
101712-STOP_160194,承天路,24.965803,121.436150
101712-STOP_160208,中央路二段,24.980843,121.443095
101712-STOP_160228,桃子腳國中小,24.948492,121.382794
101712-STOP_160231,山佳,24.972264,121.393568
101712-STOP_160309,福利旺社區,24.926329,121.365669
101712-STOP_160384,橫溪橋,24.935752,121.393797
101712-STOP_160400,紫微橋,24.921701,121.425246
101712-STOP_160432,成福派出所,24.929917,121.420855
101712-STOP_160455,新興街口,24.936067,121.372124
101712-STOP_160458,長泰街(長泰街41巷口),24.932557,121.377693
101712-STOP_160506,增產橋,24.868275,121.372589
101712-STOP_160568,創意之家,24.904083,121.372883
101712-STOP_160571,嘉添里,24.910329,121.369781
101712-STOP_160674,隆鑫染廠,24.935176,121.399189
101712-STOP_160691,三十股路口,24.910867,121.433883
101712-STOP_160697,建安一,24.927200,121.446500
101712-STOP_160829,大仁路大勇路口,24.936955,121.367188
101712-STOP_160891,高明寺,24.956647,121.362471
101712-STOP_160901,加油站,24.950557,121.351777
101712-STOP_160906,尖山路300-3號,24.944043,121.340298
101712-STOP_160962,東湖里辦公處,24.972242,121.351542
101712-STOP_160964,大竹圍,24.977619,121.347433
101712-STOP_160968,大同社區,24.972002,121.339766
101712-STOP_160970,國際二路6巷巷口,24.973752,121.338585
101712-STOP_160988,建國國小,24.954544,121.346807
101712-STOP_161015,中山路292號,24.956979,121.344019
101712-STOP_161020,中山路249巷,24.957108,121.345631
101712-STOP_161025,鶯歌幼兒園,24.971586,121.346246
101712-STOP_161028,大竹圍,24.977766,121.347457
101712-STOP_161062,鳳鳴國小,24.969380,121.334960
101712-STOP_161349,大坪,25.018206,121.629884
101712-STOP_161371,世新山莊,25.009590,121.620580
101712-STOP_161380,居正山莊,25.006476,121.598587
101712-STOP_161388,中正橋,25.000848,121.612732
101712-STOP_161391,炮子崙,24.987767,121.605326
101712-STOP_161420,水柳腳商圈,24.934877,121.708388
101712-STOP_161429,鐵馬新樂園,24.915098,121.681088
101712-STOP_161450,東和里,25.106331,121.803719
101712-STOP_161452,魚桀魚坑,25.110670,121.793687
101712-STOP_161461,瑞慶橋頭,25.100292,121.761571
101712-STOP_161463,吉安宮,25.102668,121.763462
101712-STOP_161470,吉慶停車場,25.102970,121.761059
101712-STOP_161502,保民堂,25.106720,121.851963
101712-STOP_161507,瓜山國小(戰俘營),25.111376,121.856712
101712-STOP_161553,萬福宮,25.103871,121.759048
101712-STOP_161584,第一市場,25.107432,121.808948
101712-STOP_160097,頂埔國小,24.956231,121.413997
101712-STOP_160098,太陽城社區,24.953440,121.412020
101712-STOP_160153,員林里,24.979253,121.442414
101712-STOP_160154,長風新城,24.976292,121.441930
101712-STOP_160158,登山口,24.958272,121.444449
101712-STOP_160177,裕民路,24.986884,121.450813
101712-STOP_160184,瑞億社區,24.992790,121.453698
101712-STOP_160190,中央路二段,24.980855,121.442874
101712-STOP_160227,大學風呂(學勤路),24.947308,121.377768
101712-STOP_160308,中園國小,24.928406,121.367609
101712-STOP_160357,明德中學,24.907042,121.363863
101712-STOP_160398,竹崙橋頭,24.925700,121.426702
101712-STOP_160409,長春元土雞城,24.908241,121.403793
101712-STOP_160411,長春元土雞城,24.908124,121.403762
101712-STOP_160418,靈隱寺,24.920179,121.425320
101712-STOP_160422,紫微南路32號,24.911083,121.419467
101712-STOP_160429,榕樹下,24.922814,121.426644
101712-STOP_160498,向天坡,24.851050,121.351300
101712-STOP_160517,陽明區,24.895513,121.371395
101712-STOP_160522,大埔路中正路口,24.909897,121.366051
101712-STOP_160530,礁溪行政大樓,24.928100,121.376549
101712-STOP_160556,三峽陶瓷公司,24.900951,121.374134
101712-STOP_160578,大同路中華路口,24.926914,121.371669
101712-STOP_160686,竹崙橋頭,24.925700,121.426702
101712-STOP_160688,竹崙,24.922512,121.429413
101712-STOP_160695,安坑里,24.924400,121.434600
101712-STOP_160698,建安國小,24.926715,121.447416
101712-STOP_160722,大成國小,24.923609,121.427691
101712-STOP_160836,長庚醫院,25.059594,121.367791
101712-STOP_160846,中華路,24.932701,121.374318
101712-STOP_160918,鄭厝巷,24.934511,121.329122
101712-STOP_160953,中山路249巷,24.957108,121.345631
101712-STOP_161009,大竹圍,24.977619,121.347433
101712-STOP_161011,鶯歌幼兒園,24.971618,121.346124
101712-STOP_161013,大湖路148號,24.964371,121.342634
101712-STOP_161016,中山路249巷,24.956920,121.345616
101712-STOP_161039,大湖路148號,24.964371,121.342634
101712-STOP_16108,名來新城,25.025519,121.455746
101712-STOP_161130,喜洋洋社區活動中心,24.950027,121.489992
101712-STOP_161350,土庫尖,25.017334,121.634776
101712-STOP_161362,昇高活動中心,25.004767,121.627833
101712-STOP_161368,風格山莊,25.016960,121.627662
101712-STOP_161393,木見腳坑土地公廟,24.994639,121.610170
101712-STOP_161434,茶葉博物館,24.934526,121.712108
101712-STOP_161440,九芎根親水公園,24.884427,121.665460
101712-STOP_161464,四腳亭火車站,25.102938,121.761862
101712-STOP_161475,吉慶國小,25.099608,121.763315
101712-STOP_161494,青雲殿,25.115362,121.841152
101712-STOP_161516,代天府,25.110708,121.845242
101712-STOP_161519,青雲殿,25.115362,121.841152
101712-STOP_161529,第一市場,25.107432,121.808948
101712-STOP_161618,船塢,25.122009,121.866746
101712-STOP_161619,長仁社區(新巴士),25.118002,121.866118
101712-STOP_161635,建基,25.131453,121.812725
101712-STOP_161660,濱二路10號,25.116659,121.832770
101712-STOP_161773,公館大橋,25.020710,121.880760
101712-STOP_162016,石碇橋,25.048589,121.923205
101712-STOP_162098,貢寮區漁會,25.056754,121.926454
101712-STOP_162101,丹裡街54號,25.059447,121.906046
101712-STOP_162159,龍洞灣海洋公園,25.117436,121.916143
101712-STOP_160085,南天母路一,24.956802,121.446718
101712-STOP_160123,南天母路一,24.957082,121.446687
101712-STOP_160128,新北高工(金城),24.979760,121.452130
101712-STOP_160129,裕民路口(金城路),24.981473,121.454642
101712-STOP_160131,廣福國小,24.986743,121.454507
101712-STOP_160165,南天母路,24.956508,121.446029
101712-STOP_160168,土城,24.971552,121.440060
101712-STOP_160215,信義國小,24.991372,121.454278
101712-STOP_160306,三峽老街,24.931468,121.368442
101712-STOP_160340,榕樹下(三峽),24.930170,121.369620
101712-STOP_160389,成福國小,24.932979,121.405430
101712-STOP_160433,成福活動中心,24.929628,121.418880
101712-STOP_160443,橫溪,24.936053,121.396151
101712-STOP_160464,安溪國中,24.926849,121.372728
101712-STOP_160474,陽明區,24.895397,121.371354
101712-STOP_160480,湊合,24.878092,121.379899
101712-STOP_160542,安溪國小,24.930953,121.372463
101712-STOP_160669,怡華,24.930158,121.381069
101712-STOP_160672,橫溪橋,24.935752,121.393797
101712-STOP_160684,成福派出所,24.929917,121.420855
101712-STOP_160696,安坑里,24.926300,121.442300
101712-STOP_160828,三峽國小(三峽國民運動中心),24.936040,121.369040
101712-STOP_160985,林長壽圖書館,24.956931,121.349945
101712-STOP_160999,朝陽街口,24.976469,121.336016
101712-STOP_161044,鶯歌區公所,24.955708,121.354072
101712-STOP_161067,鶯桃路二段27號,24.972458,121.325434
101712-STOP_161068,鶯桃路668巷口,24.969229,121.328914
101712-STOP_161151,捷運七張站,24.975300,121.543045
101712-STOP_16124,錦輝電纜,25.032956,121.470221
101712-STOP_161360,昇高橋,25.000967,121.621846
101712-STOP_161459,吉慶國小,25.099643,121.763394
101712-STOP_161480,山仔腳,25.104573,121.786350
101712-STOP_161565,瑞亭國小,25.102866,121.778003
101712-STOP_161567,大寮路63巷,25.094305,121.778125
101712-STOP_161568,大寮,25.098160,121.781998
101712-STOP_161578,加油站,25.106615,121.801341
101712-STOP_161586,簡易法庭一,25.118969,121.820442
101712-STOP_161606,濂洞國小,25.121881,121.860472
101712-STOP_161610,威遠廟,25.120860,121.868650
101712-STOP_161641,瑞芳區公所,25.109026,121.809580
101712-STOP_161650,瑞濱,25.121401,121.820899
101712-STOP_161657,深澳發電廠,25.127536,121.816844
101712-STOP_161663,海濱,25.123500,121.830955
101712-STOP_161683,加油站,25.106615,121.801341
101712-STOP_161727,猴硐國小,25.095344,121.833604
101712-STOP_161765,綜合市場,25.035368,121.864461
101712-STOP_161767,共和橋頭,25.031447,121.868071
101712-STOP_161784,嶺頭觀日,25.056040,121.888707
101712-STOP_161820,聖寶宮,24.940068,121.832817
101712-STOP_161822,灣潭,24.928783,121.811400
101712-STOP_160087,南天母廣場,24.951182,121.447869
101712-STOP_160094,福德宮,24.963818,121.427371
101712-STOP_160110,廣福里,24.988472,121.457478
101712-STOP_160139,延和路,24.989637,121.466743
101712-STOP_160193,土城二,24.971284,121.437359
101712-STOP_160197,南天母路一,24.956802,121.446718
101712-STOP_160202,南天母路,24.956508,121.446029
101712-STOP_160218,南天母路,24.956930,121.445521
101712-STOP_160259,山佳國小,24.975931,121.402015
101712-STOP_160325,弘道1,24.922572,121.362643
101712-STOP_160338,中山路仁愛街口,24.933715,121.368388
101712-STOP_160352,中央社區,24.906484,121.360588
101712-STOP_160371,中山路仁愛街口,24.933715,121.368388
101712-STOP_160383,溪南里,24.935210,121.391060
101712-STOP_160390,辭修高中,24.931416,121.408732
101712-STOP_160394,海一(二),24.928010,121.416647
101712-STOP_160404,紫微路24號,24.918961,121.420841
101712-STOP_160413,台灣松下公司,24.915405,121.410800
101712-STOP_160426,紫微南路33號,24.914833,121.421500
101712-STOP_160431,駱駝潭,24.928224,121.424155
101712-STOP_160439,成福國小,24.933143,121.405325
101712-STOP_160446,員潭仔溝,24.933125,121.386343
101712-STOP_160449,三峽區農會,24.933264,121.376325
101712-STOP_160510,金敏橋,24.875600,121.380092
101712-STOP_160526,台塑,24.925869,121.371706
101712-STOP_160541,中華路,24.932701,121.374318
101712-STOP_160566,三峽陶瓷公司,24.899354,121.375046
101712-STOP_160577,台塑,24.925869,121.371706
101712-STOP_160701,鹿母潭,24.910833,121.467517
101712-STOP_160827,三峽老街(民生街),24.935690,121.374060
101712-STOP_160926,尖山路181號,24.947398,121.344647
101712-STOP_160963,池塘邊,24.973619,121.349676
101712-STOP_161023,大湖路148號,24.964552,121.342796
101712-STOP_161050,永新巷口,24.953144,121.340848
101712-STOP_161055,永吉街口,24.959181,121.336860
101712-STOP_161150,北新國小,24.973973,121.543639
101712-STOP_16120,大漢橋(長江路),25.031299,121.464521
101712-STOP_161352,烏月一,25.008126,121.633286
101712-STOP_161443,蕨類步道,24.898265,121.672760
101712-STOP_161445,林興居,24.934292,121.688232
101712-STOP_161514,隔頂,25.111968,121.848155
101712-STOP_161555,月眉路56號,25.110783,121.760300
101712-STOP_161583,區民廣場,25.107574,121.808298
101712-STOP_161588,深澳發電廠,25.127796,121.816801
101712-STOP_161616,南雅旅遊服務中心(南新宮),25.120829,121.888016
101712-STOP_161684,舊站,25.105885,121.809050
101712-STOP_161691,土地公廟,25.102932,121.821342
101712-STOP_161732,猴硐活動中心,25.082956,121.825605
101712-STOP_161749,民享新村,25.106297,121.818015
101712-STOP_161770,公館大橋,25.020624,121.880852
101712-STOP_161772,八股,25.021840,121.883458
101712-STOP_161998,東興宮,25.019478,121.950270
101712-STOP_161999,桂安,25.020808,121.962747
101712-STOP_162020,澳底國小,25.055398,121.925323
101712-STOP_162022,警備班,25.060694,121.928501
101712-STOP_162109,貢寮區漁會,25.056754,121.926454
101712-STOP_162148,警備班,25.060694,121.928501
101712-STOP_162105,福安廟,25.064227,121.902069
101712-STOP_162131,石碇橋,25.048589,121.923205
101712-STOP_162132,澳底廟口,25.052362,121.923475
101712-STOP_162146,澳底國小,25.055398,121.925323
101712-STOP_162325,六股中路,25.222428,121.612366
101712-STOP_162357,六股中路,25.222552,121.612401
101712-STOP_162383,三界聖德宮,25.230771,121.620000
101712-STOP_162438,莊敬街口,25.060763,121.654226
101712-STOP_162440,白雲土地公廟,25.057316,121.654834
101712-STOP_162447,柳燕橋,25.052365,121.658121
101712-STOP_162448,白雲里,25.054229,121.657617
101712-STOP_162483,新興路12號,25.064821,121.656302
101712-STOP_162511,汐碇路口,25.059296,121.654134
101712-STOP_162518,汐止火車站,25.069428,121.662596
101712-STOP_162519,汐止公園,25.067906,121.659997
101712-STOP_162524,公教住宅,25.070512,121.666989
101712-STOP_162537,姜子寮路口,25.063649,121.696188
101712-STOP_162558,東山國小,25.059691,121.700461
101712-STOP_162666,汐科站北站,25.064860,121.652863
101712-STOP_162673,明園山莊,25.082057,121.649542
101712-STOP_162749,善琴慈惠堂,25.106670,121.628594
101712-STOP_162826,廣修禪寺,25.112048,121.634643
101712-STOP_163057,東方科學園區,25.061450,121.649220
101712-STOP_163096,汐止行政中心,25.064580,121.659300
101712-STOP_168651,林口農會,25.078714,121.389865
101712-STOP_168672,捷運林口站,25.066488,121.360949
101712-STOP_168686,合江街口,25.057724,121.538139
101712-STOP_169350,臺灣新北地方法院(金城),24.984460,121.459549
101712-STOP_169876,浪漫貴族,24.960016,121.511483
101712-STOP_169900,中正橋頭,25.016043,121.516224
101712-STOP_170076,和平中華路口,25.033191,121.505780
101712-STOP_170336,思源新北大道路口,25.059334,121.460104
101712-STOP_170918,雙和醫院(圓通路),24.991656,121.494419
101712-STOP_171114,忠孝路口,25.072082,121.369301
101712-STOP_171418,理明社區,25.064600,121.633609
101712-STOP_171608,幸福市場,25.078537,121.483076
101712-STOP_171615,龍門路口,25.070149,121.495111
101712-STOP_173757,捷運林口站,25.066488,121.360949
101712-STOP_173809,大崙公園,25.077064,121.359678
101712-STOP_174232,秀峰國小,25.063325,121.662321
101712-STOP_174247,仁愛橋,25.052014,121.703608
101712-STOP_174315,仁愛街口,25.091804,121.472360
101712-STOP_174388,未來城社區,25.072128,121.364082
101712-STOP_162108,澳底醫療救護中心,25.054914,121.927360
101712-STOP_162112,石碇橋,25.048361,121.923147
101712-STOP_162134,五美市民活動中心,25.057174,121.913005
101712-STOP_162140,福安廟,25.064227,121.902069
101712-STOP_162322,兩湖里,25.232372,121.592558
101712-STOP_162337,濆水伍天宮,25.266765,121.623049
101712-STOP_162339,西湖尖山,25.243071,121.625028
101712-STOP_162352,金山區公所,25.222407,121.636451
101712-STOP_162356,磺溪中橋,25.221144,121.620298
101712-STOP_162433,福安街口,25.064471,121.663509
101712-STOP_162445,柳燕橋,25.052385,121.657985
101712-STOP_162491,汐碇路光復街169號,25.047234,121.648256
101712-STOP_162497,梅友亭,25.039181,121.677230
101712-STOP_162513,青山國中,25.061144,121.656116
101712-STOP_162542,東山派出所,25.060816,121.698990
101712-STOP_162546,仁愛橋,25.052014,121.703608
101712-STOP_162674,土巷口,25.084205,121.648260
101712-STOP_162679,北港國小,25.089498,121.645720
101712-STOP_162723,江北橋頭,25.067698,121.655952
101712-STOP_162764,長青山莊,25.112494,121.606231
101712-STOP_162798,汐止公園,25.067906,121.659997
101712-STOP_162833,翠柏新村,25.113334,121.604607
101712-STOP_162839,金明山下,25.116257,121.627699
101712-STOP_163046,汐止火車站,25.069141,121.662051
101712-STOP_163049,橋東,25.073617,121.666124
101712-STOP_163052,汐止火車站(忠孝東路),25.067993,121.663358
101712-STOP_163074,北峰里(中興路),25.069221,121.628672
101712-STOP_163075,金龍市場,25.068357,121.629229
101712-STOP_163093,東方科學園區,25.061077,121.648377
101712-STOP_163215,淡海,25.184974,121.420371
101712-STOP_168665,未來市社區,25.077957,121.375432
101712-STOP_169334,和平街口,24.981864,121.420772
101712-STOP_169340,中央路二段,24.980843,121.443095
101712-STOP_169877,公崙新村(豐榮醫院),24.962041,121.512648
101712-STOP_169880,及人中學,24.967108,121.518062
101712-STOP_169904,龍口市場,25.029300,121.511851
101712-STOP_169911,峨眉街口(中醫院區),25.044994,121.503074
101712-STOP_170081,峨眉街口(中醫院區),25.044994,121.503074
101712-STOP_170913,中正里一,24.994208,121.487080
101712-STOP_171408,新興街口,24.974315,121.400151
101712-STOP_171421,生活大國社區,25.068329,121.638049
101712-STOP_162304,臺大醫院金山分院,25.219498,121.628784
101712-STOP_162321,半嶺(李簡玉英路口),25.239084,121.603092
101712-STOP_162330,重和里,25.218911,121.602934
101712-STOP_162345,重和里,25.218911,121.602934
101712-STOP_162363,三界聖德宮,25.230771,121.620000
101712-STOP_162367,重和里,25.218911,121.602934
101712-STOP_162371,金寶山,25.247907,121.601964
101712-STOP_162372,朱銘美術館,25.246299,121.611248
101712-STOP_162408,研樓社區,25.039020,121.634591
101712-STOP_162459,福安街口,25.064336,121.663587
101712-STOP_162509,福德土地公,25.052106,121.651788
101712-STOP_162517,汐止公園,25.067271,121.659568
101712-STOP_162536,忠孝橋,25.065830,121.694104
101712-STOP_162569,保新大同路口,25.073335,121.684054
101712-STOP_162570,摩天鎮,25.074852,121.683327
101712-STOP_162584,汐止火車站,25.069428,121.662596
101712-STOP_162685,堪農山莊,25.097152,121.642272
101712-STOP_162690,四川橋,25.105042,121.644996
101712-STOP_162751,八連溪谷公園,25.109910,121.622789
101712-STOP_162825,柯子林峽谷,25.108999,121.638958
101712-STOP_162838,汐萬路三號橋,25.124126,121.626415
101712-STOP_162887,黃昏市場,25.065446,121.659604
101712-STOP_163059,南樟樹灣,25.057726,121.635075
101712-STOP_163060,樟樹灣,25.059015,121.638157
101712-STOP_163066,台北奇蹟,25.065549,121.635248
101712-STOP_163103,東方山河社區,25.074975,121.665434
101712-STOP_163249,捷運忠孝復興站,25.041770,121.542636
101712-STOP_163356,安華路口,24.963705,121.521365
101712-STOP_168656,仁愛麗晶,25.076524,121.390969
101712-STOP_168661,馥都社區,25.077514,121.381019
101712-STOP_168670,未來城社區,25.072128,121.364082
101712-STOP_168679,高公局,25.066502,121.424462
101712-STOP_169315,營盤口,25.031456,121.430290
101712-STOP_169328,家樂福公司,24.998127,121.422480
101712-STOP_169335,樹林中學,24.983005,121.422959
101712-STOP_169368,華江高中(西藏),25.029176,121.496492
101712-STOP_169881,十四份,24.969329,121.518795
101712-STOP_169906,和平中華路口,25.033191,121.505780
101712-STOP_170035,綠中海二期,24.958352,121.475270
101712-STOP_170059,三介廟,24.988375,121.513308
101712-STOP_170075,植物園,25.030898,121.508779
101712-STOP_170811,新北板橋公車站,25.012817,121.462239
101712-STOP_170904,清水新村,24.983907,121.463950
101712-STOP_170910,駕訓中心,24.992043,121.477332
101712-STOP_170914,中和國民運動中心,24.994093,121.488434
101712-STOP_170915,錦和高中,24.992417,121.490745
101712-STOP_171121,萬坪公園,25.013298,121.460871
101712-STOP_162092,貢寮行政大樓,25.020824,121.905937
101712-STOP_162154,龍洞南口海洋公園,25.100147,121.917308
101712-STOP_162280,臺大醫院金山分院,25.219498,121.628784
101712-STOP_162283,豐漁,25.223968,121.648870
101712-STOP_162303,金山區公所,25.222407,121.636451
101712-STOP_162349,金寶山,25.247907,121.601964
101712-STOP_162375,磺溪中橋,25.221144,121.620298
101712-STOP_162437,連興街口,25.061698,121.653933
101712-STOP_162443,白雲社區活動中心,25.055442,121.656910
101712-STOP_162451,白雲土地公廟,25.057345,121.654938
101712-STOP_162452,汐碇路口,25.058538,121.654253
101712-STOP_162457,汐止區公所(仁愛路),25.063895,121.659129
101712-STOP_162481,汐止公園,25.067906,121.659997
101712-STOP_162565,汐平路一段170號路口,25.066623,121.689762
101712-STOP_162566,石門坑福德宮,25.067100,121.688864
101712-STOP_162578,公教住宅,25.070480,121.667574
101712-STOP_162726,電力公司,25.072980,121.651665
101712-STOP_162741,水晶山莊,25.086137,121.639819
101712-STOP_162748,長青派出所,25.111109,121.605320
101712-STOP_162769,八連分校,25.101337,121.629567
101712-STOP_162863,電力公司,25.072858,121.651592
101712-STOP_162881,六角亭,25.054813,121.663877
101712-STOP_163097,秀峰高中(忠孝東路),25.066644,121.662214
101712-STOP_163224,長安里,25.076300,121.673170
101712-STOP_163242,松山高中(基隆路),25.044449,121.566280
101712-STOP_163246,阿波羅大廈,25.041561,121.553289
101712-STOP_163247,捷運忠孝敦化站,25.041633,121.550179
101712-STOP_168675,復興一路,25.057639,121.365373
101712-STOP_168687,臺北大學(臺北校區),25.057628,121.542800
101712-STOP_169326,樹林運動中心,25.003803,121.422791
101712-STOP_169345,裕民路,24.986865,121.450435
101712-STOP_169348,廣川醫院,24.982689,121.454736
101712-STOP_169355,駕訓中心,24.992043,121.477332
101712-STOP_169358,連城中正路口,24.996128,121.484429
101712-STOP_169370,西園29服飾基地,25.032440,121.497718
101712-STOP_169892,中興二村,24.996424,121.514860
101712-STOP_169895,永和國小,25.002457,121.517545
101712-STOP_169908,龍山寺(康定),25.036314,121.501464
101712-STOP_170052,輕軌陽光運動公園站,24.972839,121.519852
101712-STOP_162008,貢寮火車站,25.022102,121.908576
101712-STOP_162034,鼻頭角,25.121407,121.916875
101712-STOP_162041,北勢坑口,25.090371,121.912712
101712-STOP_162047,澳底漁港,25.057401,121.924736
101712-STOP_162094,砲台山,25.045140,121.925663
101712-STOP_162117,龍門街11-2號,25.025580,121.931560
101712-STOP_162122,貢寮行政大樓,25.020824,121.905937
101712-STOP_162123,新社橋頭,25.026837,121.921504
101712-STOP_162149,火炎山,25.068887,121.923435
101712-STOP_162287,社寮,25.228310,121.640237
101712-STOP_162291,金山區公所,25.222407,121.636451
101712-STOP_162359,兩湖里,25.232381,121.592617
101712-STOP_162364,金山區公所,25.222305,121.636495
101712-STOP_162377,重和里,25.218911,121.602934
